@relation 'after changing values-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B0.0-S1-Z4.0-weka.filters.unsupervised.attribute.Remove-R4,8-10,12-13,17-18,20'

@attribute Product_Category {'Traditional Wear',Outerwear,Athleisure,Bottoms,Tops}
@attribute Brand {'Forever 21',Wrangler,Uniqlo,Reebok,Gucci,'Louis Vuitton','Calvin Klein',Zara,Diesel,Versace,Levi’s,Balenciaga,Puma,'Under Armour',Adidas,'Ralph Lauren',GAP,Nike,'Tommy Hilfiger',H&M}
@attribute Product_Name {Tops,Hoodie,Trousers,Skirt,T-Shirt,Leggings,Shorts,'Polo Shirt',Palazzo,Dress,Jeans,Saree,'Casual Shirt',Sweatshirt,'Formal Shirt',Jacket,Jumpsuit,Kurta,'Track Pants',Blazer}
@attribute Size {S,M,XXL,XL,L}
@attribute Color {White,Purple,Orange,Pink,Green,Blue,Black,Red,Yellow}
@attribute Season {Winter,All-Season,Summer}
@attribute Cost_Price {Medium,Low,High}
@attribute Total_Sales {Medium,High,'Very High',Low}
@attribute Stock_Availability {Medium,High,Low}
@attribute Customer_Age {Elder,Senior,Adult,Teen}
@attribute Return_Rate {High,Low,Medium}
@attribute Sales_Category {'High Sales','Low Sales','Medium Sales'}

@data
Athleisure,Wrangler,Sweatshirt,XL,Yellow,All-Season,Medium,High,High,Elder,High,'Low Sales'
'Traditional Wear','Tommy Hilfiger',Leggings,XL,Blue,Summer,Low,High,Medium,Senior,Medium,'Low Sales'
Bottoms,Nike,Skirt,M,Pink,Winter,Medium,High,Low,Teen,Medium,'Low Sales'
Tops,Nike,'Track Pants',L,Pink,Summer,Medium,Medium,Medium,Teen,Medium,'Low Sales'
'Traditional Wear',Adidas,'Formal Shirt',XXL,Yellow,Winter,Medium,Medium,Low,Teen,High,'Low Sales'
Tops,'Tommy Hilfiger',Saree,XL,Green,Winter,Medium,Medium,Low,Senior,Medium,'Low Sales'
Outerwear,Reebok,Leggings,S,Blue,Winter,Medium,High,High,Senior,Medium,'Low Sales'
Tops,'Louis Vuitton','Polo Shirt',XL,Blue,All-Season,Medium,High,Medium,Senior,High,'Low Sales'
Bottoms,GAP,Trousers,M,White,Summer,Low,High,Medium,Adult,Medium,'Low Sales'
Outerwear,Versace,'Casual Shirt',S,Blue,Summer,Medium,High,Medium,Teen,Medium,'Low Sales'
Tops,Gucci,'Track Pants',M,Pink,Summer,High,Medium,Medium,Senior,High,'Low Sales'
Bottoms,Puma,Blazer,L,White,Summer,Medium,Medium,Low,Elder,Low,'Low Sales'
'Traditional Wear',Balenciaga,Hoodie,M,Pink,Summer,Medium,Medium,Medium,Teen,High,'Low Sales'
Tops,Reebok,Hoodie,XXL,Yellow,All-Season,Medium,Medium,High,Senior,Medium,'Low Sales'
Athleisure,H&M,Tops,M,Orange,All-Season,Medium,Medium,High,Adult,Low,'Low Sales'
Outerwear,Zara,Dress,XL,Blue,Summer,Medium,High,High,Senior,Low,'Low Sales'
'Traditional Wear',H&M,Trousers,XXL,Orange,Winter,Medium,Medium,Medium,Senior,Medium,'Low Sales'
Tops,Nike,Palazzo,S,White,Summer,High,Medium,Medium,Adult,High,'Low Sales'
Tops,Nike,'Track Pants',L,White,Winter,Medium,Medium,High,Elder,Medium,'Low Sales'
Bottoms,'Calvin Klein',Palazzo,XL,Black,Winter,Medium,Medium,High,Teen,Low,'Low Sales'
Athleisure,Nike,Blazer,M,Green,Summer,Medium,Medium,High,Elder,Low,'Low Sales'
Athleisure,'Louis Vuitton',Leggings,L,Pink,Summer,Medium,High,High,Adult,Medium,'Low Sales'
Bottoms,Levi’s,'Casual Shirt',S,White,Summer,Medium,High,Medium,Senior,High,'Low Sales'
Tops,'Tommy Hilfiger','Track Pants',XL,Purple,All-Season,Medium,Medium,Medium,Teen,High,'Low Sales'
Tops,'Tommy Hilfiger','Casual Shirt',M,White,Winter,Medium,Medium,Medium,Adult,Medium,'Low Sales'
Tops,Zara,Hoodie,M,Blue,Summer,Medium,Medium,Medium,Senior,High,'Low Sales'
'Traditional Wear',Uniqlo,Hoodie,XXL,Orange,Winter,Medium,Medium,High,Senior,Low,'Low Sales'
Bottoms,H&M,Jumpsuit,XL,Purple,Winter,Medium,High,Medium,Senior,High,'Low Sales'
Outerwear,Versace,Shorts,XL,Pink,Winter,Medium,High,Low,Teen,High,'Low Sales'
Bottoms,Reebok,Palazzo,S,Black,Summer,Medium,High,High,Elder,High,'Low Sales'
Outerwear,'Calvin Klein',Sweatshirt,L,Green,Summer,Medium,High,Low,Elder,Medium,'Low Sales'
Outerwear,'Louis Vuitton',Sweatshirt,XL,Blue,Winter,Medium,Medium,High,Senior,Low,'Low Sales'
Bottoms,Nike,Dress,S,Pink,All-Season,Medium,High,Low,Elder,Medium,'Low Sales'
'Traditional Wear',Zara,'Casual Shirt',XL,Purple,All-Season,Medium,Medium,Medium,Adult,Medium,'Low Sales'
Tops,Adidas,Blazer,S,Green,Summer,Medium,Medium,Medium,Teen,High,'Low Sales'
Bottoms,Diesel,Jumpsuit,L,Black,Summer,Medium,Medium,High,Elder,High,'Low Sales'
Athleisure,'Calvin Klein','Formal Shirt',L,Black,Summer,Medium,Medium,Medium,Senior,Medium,'Low Sales'
'Traditional Wear','Ralph Lauren','Polo Shirt',S,Red,Summer,Medium,High,Medium,Teen,Medium,'Low Sales'
Tops,Balenciaga,Shorts,L,Blue,Summer,Medium,High,Low,Teen,Medium,'Low Sales'
Outerwear,'Ralph Lauren',Jeans,XL,Blue,All-Season,Low,Medium,High,Adult,Medium,'Low Sales'
Athleisure,Reebok,Dress,S,Orange,Summer,Low,Medium,Medium,Senior,Low,'Low Sales'
Athleisure,Levi’s,'Track Pants',L,Orange,Winter,Medium,High,High,Adult,High,'Low Sales'
Outerwear,Reebok,T-Shirt,XL,Blue,Winter,High,Medium,Low,Teen,Low,'Low Sales'
Bottoms,'Louis Vuitton',Blazer,M,Purple,Winter,Medium,High,Medium,Senior,Low,'Low Sales'
Outerwear,Wrangler,'Track Pants',XL,White,Summer,Medium,Medium,High,Adult,High,'Low Sales'
Bottoms,H&M,Kurta,S,Blue,Winter,Medium,Medium,Medium,Elder,Low,'Low Sales'
Tops,'Under Armour',Saree,S,Orange,Winter,Medium,High,High,Senior,Medium,'Low Sales'
Outerwear,'Tommy Hilfiger','Casual Shirt',L,Yellow,Winter,Medium,High,Medium,Elder,Medium,'Low Sales'
Outerwear,H&M,Skirt,L,Green,Summer,Medium,Medium,High,Senior,Medium,'Low Sales'
Athleisure,Balenciaga,Leggings,L,Red,Summer,Medium,High,Low,Elder,High,'Low Sales'
'Traditional Wear',Versace,Sweatshirt,M,Purple,Summer,Medium,Medium,High,Teen,Medium,'Low Sales'
Bottoms,Wrangler,'Track Pants',L,Yellow,Winter,Medium,High,Low,Elder,Medium,'Low Sales'
Bottoms,Diesel,'Track Pants',XL,Pink,Summer,Medium,Medium,High,Elder,High,'Low Sales'
Bottoms,GAP,'Casual Shirt',XXL,Black,All-Season,Medium,High,Low,Elder,High,'Low Sales'
Athleisure,Zara,Leggings,XL,Red,Winter,Medium,High,Medium,Senior,High,'Low Sales'
Tops,'Tommy Hilfiger',Tops,M,White,All-Season,Medium,High,Low,Elder,Medium,'Low Sales'
Athleisure,Zara,Leggings,M,Pink,Summer,Medium,'Very High',Medium,Teen,Low,'Low Sales'
Tops,H&M,Kurta,XL,Black,Winter,Medium,High,Low,Elder,Medium,'Low Sales'
Tops,H&M,Hoodie,XXL,Purple,All-Season,Medium,High,Medium,Adult,Low,'Low Sales'
Outerwear,Levi’s,'Casual Shirt',XXL,Black,Winter,Medium,Medium,Low,Elder,High,'Low Sales'
Tops,Balenciaga,Hoodie,XXL,Red,All-Season,Medium,Medium,Low,Adult,Low,'Low Sales'
Bottoms,'Forever 21',Dress,S,Orange,Winter,Medium,Medium,High,Adult,Low,'Low Sales'
Athleisure,'Ralph Lauren',Dress,XL,Red,Winter,Medium,High,Low,Teen,Medium,'Low Sales'
Tops,Zara,Skirt,L,White,Winter,Medium,Medium,Low,Senior,Medium,'Low Sales'
Outerwear,H&M,Shorts,XXL,Purple,Winter,Medium,Medium,Medium,Adult,High,'Low Sales'
'Traditional Wear',Balenciaga,T-Shirt,S,Purple,Winter,Medium,High,Low,Senior,Medium,'Low Sales'
Bottoms,GAP,Kurta,M,White,Summer,Medium,Medium,Medium,Adult,Medium,'Low Sales'
'Traditional Wear',Puma,Saree,M,Pink,All-Season,Medium,Medium,High,Senior,Low,'Low Sales'
Athleisure,Diesel,Saree,XL,Red,Summer,Medium,High,High,Senior,Medium,'Low Sales'
Bottoms,Versace,Sweatshirt,XXL,White,All-Season,Medium,High,Medium,Senior,High,'Low Sales'
Outerwear,Zara,Shorts,XXL,Purple,All-Season,Medium,Medium,Low,Adult,Medium,'Low Sales'
Bottoms,'Louis Vuitton',Hoodie,XXL,Green,Winter,High,High,High,Teen,Medium,'Low Sales'
Tops,Adidas,Hoodie,XL,Blue,Summer,Medium,High,Low,Senior,Medium,'Low Sales'
'Traditional Wear','Calvin Klein','Polo Shirt',S,Red,All-Season,Medium,High,Medium,Adult,Low,'Low Sales'
Bottoms,'Forever 21','Track Pants',S,White,Summer,Low,Medium,Medium,Adult,High,'Low Sales'
Tops,Nike,Saree,S,Purple,Summer,Medium,Medium,Low,Adult,Medium,'Low Sales'
Bottoms,Balenciaga,'Formal Shirt',S,White,Winter,Low,Medium,Low,Senior,Medium,'Low Sales'
Athleisure,Balenciaga,Skirt,S,Red,Winter,Medium,Medium,Low,Teen,High,'Low Sales'
Athleisure,'Calvin Klein',Skirt,L,Orange,Summer,Medium,Medium,Medium,Adult,High,'Low Sales'
Outerwear,Nike,Leggings,S,Blue,Winter,Medium,High,Medium,Elder,High,'Low Sales'
Outerwear,'Under Armour',T-Shirt,L,Pink,All-Season,Low,Medium,Medium,Adult,Medium,'Low Sales'
'Traditional Wear',GAP,Shorts,S,Red,Summer,Medium,Medium,Low,Elder,High,'Low Sales'
Athleisure,'Tommy Hilfiger',T-Shirt,L,Blue,Summer,Medium,Medium,Medium,Adult,Low,'Low Sales'
Outerwear,Wrangler,Jacket,XXL,Blue,Summer,Medium,High,Medium,Adult,High,'Low Sales'
Athleisure,H&M,Hoodie,S,Red,Summer,Medium,Medium,Low,Teen,High,'Low Sales'
Bottoms,'Under Armour',Saree,S,Purple,Winter,Medium,High,Low,Adult,Medium,'Low Sales'
Outerwear,Wrangler,T-Shirt,L,Purple,All-Season,High,Medium,High,Senior,Low,'Low Sales'
'Traditional Wear','Forever 21','Polo Shirt',M,Red,Winter,Medium,Medium,Low,Senior,Low,'Low Sales'
'Traditional Wear',H&M,Blazer,XXL,Purple,Summer,Medium,High,High,Adult,Low,'Low Sales'
'Traditional Wear',Adidas,Hoodie,L,Green,Winter,Medium,'Very High',Medium,Senior,Medium,'Low Sales'
Tops,'Calvin Klein',Saree,M,Blue,Winter,Medium,Medium,Medium,Senior,High,'Low Sales'
Outerwear,'Tommy Hilfiger',Jumpsuit,XXL,Pink,All-Season,High,Medium,Low,Adult,Low,'Low Sales'
'Traditional Wear',GAP,Skirt,XL,Orange,Summer,Medium,Medium,High,Elder,Low,'Low Sales'
Outerwear,Wrangler,'Track Pants',L,White,Winter,Medium,Medium,High,Senior,Medium,'Low Sales'
Outerwear,H&M,'Casual Shirt',XXL,White,All-Season,Low,High,High,Elder,Low,'Low Sales'
'Traditional Wear',Reebok,'Track Pants',M,Orange,Winter,Medium,Medium,Low,Senior,Medium,'Low Sales'
'Traditional Wear','Louis Vuitton',Shorts,XL,White,All-Season,Medium,Medium,Low,Elder,High,'Low Sales'
Tops,Versace,Saree,XXL,Red,Winter,Low,High,Medium,Teen,Medium,'Low Sales'
Outerwear,H&M,Saree,S,Yellow,Summer,Medium,Medium,Low,Teen,High,'Low Sales'
Bottoms,Balenciaga,'Formal Shirt',L,Purple,Winter,High,High,Medium,Adult,Medium,'Low Sales'
Tops,H&M,'Casual Shirt',L,Blue,Winter,Medium,Medium,Low,Adult,Low,'Low Sales'
Tops,Wrangler,Trousers,XL,Green,Winter,Medium,Medium,Medium,Senior,High,'Low Sales'
'Traditional Wear',Gucci,'Track Pants',M,White,All-Season,Medium,High,Low,Elder,Low,'Low Sales'
Athleisure,'Ralph Lauren',Skirt,M,Black,Winter,Low,High,High,Teen,High,'Low Sales'
'Traditional Wear',Zara,'Track Pants',M,Green,Winter,High,High,Low,Elder,Medium,'Low Sales'
Tops,'Calvin Klein','Casual Shirt',L,Blue,All-Season,Medium,Medium,High,Senior,Low,'Low Sales'
Tops,'Tommy Hilfiger',Leggings,XL,Orange,All-Season,Medium,Medium,High,Adult,Medium,'Low Sales'
Bottoms,Diesel,Hoodie,L,White,Summer,Medium,Medium,Medium,Teen,Medium,'Low Sales'
Bottoms,Balenciaga,Saree,S,Pink,All-Season,Medium,Medium,Medium,Adult,Medium,'Low Sales'
'Traditional Wear',Adidas,Skirt,S,White,All-Season,Medium,Medium,Medium,Teen,High,'Low Sales'
Bottoms,Reebok,Sweatshirt,L,Yellow,All-Season,Medium,High,Medium,Senior,Medium,'Low Sales'
Tops,Gucci,Tops,XXL,Pink,Summer,High,High,Medium,Senior,Low,'Low Sales'
Tops,'Tommy Hilfiger','Casual Shirt',S,Yellow,All-Season,Medium,Medium,Low,Senior,High,'Low Sales'
Outerwear,Nike,Sweatshirt,S,Purple,All-Season,Medium,High,Low,Senior,Low,'Low Sales'
Outerwear,'Calvin Klein',Jumpsuit,XXL,Purple,All-Season,Medium,Medium,High,Adult,High,'Low Sales'
Bottoms,Zara,Jeans,XL,Yellow,Winter,Low,High,Medium,Teen,Low,'Low Sales'
Bottoms,'Ralph Lauren',Jumpsuit,S,Green,All-Season,Medium,Medium,Medium,Teen,Low,'Low Sales'
Tops,Diesel,Jeans,XL,Red,Summer,Medium,Medium,Low,Elder,High,'Low Sales'
'Traditional Wear','Ralph Lauren',Jacket,XL,Black,All-Season,Medium,Medium,Medium,Senior,Medium,'Low Sales'
'Traditional Wear','Forever 21','Formal Shirt',L,Black,All-Season,Medium,Medium,Medium,Teen,High,'Low Sales'
Bottoms,H&M,Palazzo,XXL,Green,Winter,Medium,High,Low,Senior,Low,'Low Sales'
Bottoms,Puma,Sweatshirt,S,White,All-Season,High,High,High,Elder,High,'Low Sales'
Outerwear,Adidas,Blazer,S,Pink,Summer,Medium,High,Low,Elder,High,'Low Sales'
Tops,Balenciaga,'Polo Shirt',M,Yellow,Winter,Medium,Medium,Low,Elder,Low,'Low Sales'
Athleisure,Balenciaga,Skirt,S,Red,Winter,Medium,Medium,Low,Teen,High,'Low Sales'
Athleisure,Gucci,'Track Pants',L,Blue,Winter,Medium,Medium,Medium,Elder,Low,'Low Sales'
'Traditional Wear',Balenciaga,Jumpsuit,XL,Orange,Summer,Medium,High,High,Senior,Medium,'Low Sales'
'Traditional Wear',Balenciaga,'Track Pants',L,Red,Winter,Medium,Medium,Low,Teen,High,'Low Sales'
Bottoms,Puma,Jumpsuit,L,Red,All-Season,Medium,Medium,Low,Teen,High,'Low Sales'
'Traditional Wear',Diesel,Leggings,XL,Purple,Winter,Medium,High,Low,Adult,Medium,'Low Sales'
Outerwear,'Under Armour',Jacket,XXL,White,Summer,Medium,Medium,High,Senior,High,'Low Sales'
Athleisure,Diesel,Tops,L,Yellow,All-Season,Medium,Medium,High,Elder,Medium,'Low Sales'
Athleisure,Versace,Blazer,L,Green,Summer,Medium,Medium,Low,Teen,Medium,'Low Sales'
Bottoms,Versace,Kurta,XXL,Pink,All-Season,Medium,High,Low,Senior,Medium,'Low Sales'
'Traditional Wear',Diesel,'Polo Shirt',S,Orange,Winter,Low,High,High,Elder,Low,'Low Sales'
Outerwear,Versace,'Polo Shirt',XXL,Purple,Winter,Medium,High,High,Teen,Medium,'Low Sales'
Bottoms,Puma,Jacket,XXL,Red,All-Season,High,High,High,Senior,Low,'Low Sales'
Outerwear,Gucci,Shorts,S,Orange,Winter,Medium,Medium,High,Elder,Medium,'Low Sales'
Bottoms,Wrangler,Saree,XL,Red,Winter,Medium,High,Medium,Senior,Medium,'Low Sales'
Outerwear,'Ralph Lauren',Blazer,M,Blue,Winter,Medium,Medium,Medium,Teen,Low,'Low Sales'
Athleisure,'Ralph Lauren',T-Shirt,L,Green,Summer,Medium,Medium,Low,Elder,High,'Low Sales'
Bottoms,'Under Armour',Skirt,M,White,Winter,Medium,High,Medium,Elder,Medium,'Low Sales'
Athleisure,'Forever 21',Skirt,L,Green,Winter,Medium,High,Low,Senior,Low,'Low Sales'
Tops,'Calvin Klein',Jacket,XXL,Yellow,Winter,Medium,Medium,Medium,Elder,Medium,'Low Sales'
Athleisure,'Ralph Lauren',T-Shirt,L,Pink,Summer,Medium,High,Medium,Elder,Low,'Low Sales'
Outerwear,'Under Armour',Kurta,M,Purple,Winter,High,Medium,Medium,Senior,Low,'Low Sales'
Outerwear,Puma,'Track Pants',M,Pink,Winter,Medium,Medium,High,Elder,High,'Low Sales'
'Traditional Wear',Diesel,Skirt,S,Pink,All-Season,Medium,High,High,Senior,Low,'Low Sales'
Outerwear,H&M,Palazzo,L,Purple,Winter,Low,High,Low,Elder,High,'Low Sales'
Bottoms,Zara,'Casual Shirt',L,White,Summer,Low,Medium,Medium,Adult,Low,'Low Sales'
'Traditional Wear',Nike,'Track Pants',S,Black,All-Season,Medium,Low,High,Adult,High,'Low Sales'
Athleisure,Nike,Jeans,XXL,Black,Summer,Medium,Medium,Low,Teen,Low,'Low Sales'
Bottoms,'Ralph Lauren','Track Pants',XL,Orange,Winter,Medium,High,High,Teen,Low,'Low Sales'
Tops,Versace,Trousers,M,Blue,Summer,Medium,Medium,High,Elder,High,'Low Sales'
Outerwear,Diesel,'Casual Shirt',S,Pink,Winter,Medium,High,Low,Senior,Medium,'Low Sales'
Tops,Reebok,Kurta,XL,Orange,All-Season,Medium,High,High,Adult,Medium,'Low Sales'
Outerwear,H&M,Sweatshirt,S,White,Winter,Medium,High,Low,Elder,High,'Low Sales'
Outerwear,'Forever 21',Skirt,L,Blue,All-Season,Medium,High,High,Adult,Medium,'Low Sales'
Tops,Levi’s,Jeans,M,Purple,Winter,Medium,High,High,Elder,Low,'Low Sales'
'Traditional Wear',Adidas,Skirt,S,White,All-Season,Medium,Medium,Medium,Teen,High,'Low Sales'
Outerwear,'Ralph Lauren',T-Shirt,XXL,Black,Summer,High,High,Low,Adult,High,'Low Sales'
Tops,Gucci,Saree,XXL,Blue,All-Season,Medium,Medium,Low,Teen,Medium,'Low Sales'
'Traditional Wear',Zara,Saree,M,Orange,All-Season,High,High,Low,Teen,Low,'Low Sales'
Bottoms,GAP,Shorts,S,White,Summer,Medium,Medium,High,Elder,High,'Low Sales'
'Traditional Wear',H&M,Palazzo,M,Pink,All-Season,Medium,Medium,High,Elder,High,'Low Sales'
Outerwear,H&M,T-Shirt,XL,Yellow,All-Season,Medium,High,High,Senior,Medium,'Low Sales'
Outerwear,Gucci,Blazer,S,Purple,All-Season,Medium,Medium,Low,Elder,High,'Low Sales'
Athleisure,'Calvin Klein',Leggings,M,Black,Summer,Medium,Medium,Medium,Adult,Medium,'Low Sales'
Tops,H&M,Hoodie,XXL,Orange,Summer,Medium,Medium,Medium,Elder,Medium,'Low Sales'
'Traditional Wear','Forever 21',Hoodie,S,Yellow,Summer,Medium,Medium,High,Elder,High,'Low Sales'
Bottoms,Diesel,Dress,L,White,Summer,Medium,High,Low,Senior,Low,'Low Sales'
Athleisure,Zara,Shorts,L,White,All-Season,Medium,High,Medium,Adult,Medium,'Low Sales'
Tops,Nike,Trousers,XL,Pink,All-Season,Medium,Medium,High,Senior,Medium,'Low Sales'
'Traditional Wear',H&M,Palazzo,M,Pink,All-Season,Medium,Medium,High,Elder,High,'Low Sales'
Tops,'Forever 21',T-Shirt,XL,Black,All-Season,Medium,Medium,High,Elder,High,'Low Sales'
Bottoms,Nike,Tops,M,Pink,Summer,Medium,Low,Low,Elder,High,'Low Sales'
Athleisure,'Forever 21','Casual Shirt',XXL,White,Summer,Medium,High,Low,Adult,Medium,'Low Sales'
Athleisure,Nike,Jeans,L,Green,Winter,Medium,High,Medium,Elder,Medium,'Low Sales'
Tops,Puma,Palazzo,M,Blue,Summer,Medium,High,Medium,Teen,High,'Low Sales'
Bottoms,Balenciaga,Trousers,L,Yellow,All-Season,Medium,High,Medium,Elder,Medium,'Low Sales'
Tops,Wrangler,'Polo Shirt',XXL,White,All-Season,Medium,Medium,High,Adult,High,'Low Sales'
Tops,GAP,Dress,M,Yellow,Winter,Medium,Medium,Low,Elder,High,'Low Sales'
Tops,H&M,Trousers,L,White,Winter,Medium,High,Medium,Adult,Low,'Low Sales'
'Traditional Wear','Tommy Hilfiger',Jeans,M,Pink,Summer,Medium,Medium,High,Teen,High,'Low Sales'
Outerwear,'Forever 21','Polo Shirt',XL,Orange,All-Season,Medium,Medium,High,Teen,Low,'Low Sales'
Bottoms,Adidas,Blazer,XXL,Red,Summer,Medium,Medium,High,Elder,Low,'Low Sales'
Tops,GAP,Tops,XL,Orange,Winter,Medium,Medium,Medium,Senior,High,'Low Sales'
Athleisure,Balenciaga,Skirt,S,Blue,Summer,Medium,Medium,Low,Senior,High,'Low Sales'
'Traditional Wear',Reebok,'Formal Shirt',M,Purple,Winter,Medium,Medium,High,Senior,Low,'Low Sales'
Athleisure,Wrangler,Shorts,XL,Black,Winter,Medium,Medium,High,Senior,High,'Low Sales'
Tops,Uniqlo,Jumpsuit,S,Black,Summer,Medium,Medium,High,Teen,High,'Low Sales'
'Traditional Wear','Tommy Hilfiger',Leggings,L,Pink,Summer,Medium,High,Medium,Elder,Medium,'Low Sales'
Bottoms,Balenciaga,Jeans,XXL,Black,All-Season,Medium,High,Medium,Adult,Low,'Low Sales'
'Traditional Wear',Wrangler,'Polo Shirt',L,Green,All-Season,Medium,High,Low,Adult,High,'Low Sales'
'Traditional Wear','Louis Vuitton',Blazer,L,White,Summer,High,Medium,High,Teen,High,'Low Sales'
Bottoms,Balenciaga,Saree,XXL,Purple,Summer,Medium,High,Low,Adult,Medium,'Low Sales'
Tops,Diesel,'Track Pants',M,Red,All-Season,Medium,Medium,Medium,Elder,Medium,'Low Sales'
Bottoms,Reebok,T-Shirt,S,Pink,Summer,Medium,Medium,Medium,Teen,Low,'Low Sales'
Bottoms,Wrangler,Trousers,L,Green,Winter,Medium,Medium,Medium,Teen,Medium,'Low Sales'
Athleisure,'Louis Vuitton',Dress,XL,Blue,Winter,High,Medium,Medium,Adult,Low,'Low Sales'
Bottoms,Versace,Jeans,XXL,Purple,Winter,Low,High,High,Teen,High,'Low Sales'
Tops,'Louis Vuitton',Jacket,L,Blue,Summer,Medium,Medium,High,Senior,Medium,'Low Sales'
Bottoms,'Calvin Klein','Track Pants',XL,Blue,All-Season,Medium,Medium,High,Senior,Medium,'Low Sales'
Tops,Gucci,T-Shirt,XXL,Pink,Winter,Medium,Medium,Medium,Senior,Medium,'Low Sales'
Athleisure,'Under Armour',Kurta,XXL,Green,Winter,Medium,Medium,Medium,Elder,Medium,'Low Sales'
Outerwear,Puma,Tops,M,Red,Summer,Medium,High,Low,Teen,Low,'Low Sales'
Tops,'Tommy Hilfiger',Dress,M,Red,Winter,Medium,High,High,Adult,Medium,'Low Sales'
Outerwear,GAP,Jacket,XXL,Yellow,Summer,Medium,High,Low,Senior,Low,'Low Sales'
Bottoms,Puma,Palazzo,M,Green,Summer,Medium,Medium,Medium,Teen,Low,'Low Sales'
Outerwear,'Louis Vuitton',Jumpsuit,S,Purple,Winter,Medium,High,Medium,Teen,High,'Low Sales'
Outerwear,Uniqlo,Trousers,M,Black,Summer,Medium,High,Medium,Adult,Medium,'Low Sales'
'Traditional Wear',Versace,Trousers,M,Red,All-Season,Medium,Medium,Medium,Teen,Low,'Low Sales'
Outerwear,Balenciaga,'Polo Shirt',L,Black,All-Season,Medium,Medium,Medium,Elder,Low,'Low Sales'
Athleisure,'Calvin Klein',Leggings,L,Yellow,Summer,Medium,High,Low,Elder,Medium,'Low Sales'
Tops,Uniqlo,Palazzo,L,Red,All-Season,Medium,Medium,High,Adult,Medium,'Low Sales'
Athleisure,GAP,Jeans,XXL,Purple,All-Season,Low,High,Medium,Elder,Medium,'Low Sales'
Bottoms,Versace,Blazer,M,Orange,Winter,Medium,Medium,Low,Adult,High,'Low Sales'
Outerwear,Balenciaga,Dress,XXL,Green,Summer,Medium,Medium,Medium,Elder,Low,'Low Sales'
Outerwear,'Louis Vuitton',Tops,S,Purple,Summer,Medium,Medium,Low,Elder,Low,'Low Sales'
Athleisure,Puma,Trousers,XL,Pink,Summer,Medium,High,Medium,Adult,High,'Low Sales'
Bottoms,Adidas,T-Shirt,XL,Blue,Winter,Medium,High,Medium,Teen,Medium,'Low Sales'
'Traditional Wear',Diesel,Sweatshirt,L,Purple,Summer,Medium,Medium,High,Senior,Medium,'Low Sales'
Tops,Levi’s,Sweatshirt,S,Pink,All-Season,Medium,High,Low,Teen,High,'Low Sales'
Tops,Uniqlo,Shorts,M,Red,Winter,Medium,Medium,High,Adult,Medium,'Low Sales'
Athleisure,Zara,Palazzo,XL,Black,All-Season,Medium,High,Low,Adult,High,'Low Sales'
Tops,'Calvin Klein',Shorts,XL,Green,Winter,Low,High,Medium,Senior,High,'Low Sales'
'Traditional Wear',GAP,Shorts,S,Black,Winter,Medium,Medium,High,Senior,Low,'Low Sales'
Athleisure,Nike,Dress,XL,Pink,All-Season,Medium,High,Low,Elder,High,'Low Sales'
Tops,'Forever 21','Polo Shirt',L,Blue,Winter,High,High,High,Teen,Low,'Low Sales'
'Traditional Wear',Diesel,'Casual Shirt',M,Green,Summer,Medium,High,Medium,Elder,Medium,'Low Sales'
'Traditional Wear','Ralph Lauren',Leggings,M,Orange,Winter,High,High,High,Senior,Medium,'Low Sales'
Outerwear,'Forever 21',Jeans,XXL,Blue,All-Season,Medium,Medium,Medium,Senior,High,'Low Sales'
Athleisure,'Under Armour',Palazzo,XL,Yellow,Summer,Medium,Medium,Medium,Teen,High,'Low Sales'
Bottoms,'Under Armour',Palazzo,XL,Purple,All-Season,Medium,Medium,High,Adult,High,'Low Sales'
Bottoms,'Calvin Klein',Jeans,M,Yellow,All-Season,Medium,Medium,High,Adult,Low,'Low Sales'
'Traditional Wear',Adidas,Hoodie,XL,Black,Winter,Medium,High,High,Teen,Low,'Low Sales'
'Traditional Wear',Versace,'Formal Shirt',M,Black,All-Season,Medium,Medium,Low,Senior,Medium,'Low Sales'
Bottoms,'Under Armour',T-Shirt,L,White,Summer,Medium,Medium,Medium,Adult,High,'Low Sales'
Bottoms,Reebok,Jeans,XL,Red,Winter,Medium,High,Medium,Elder,Medium,'Low Sales'
'Traditional Wear',Puma,'Track Pants',XXL,Yellow,Winter,Medium,Medium,Low,Elder,Medium,'Low Sales'
Outerwear,Balenciaga,Jumpsuit,S,Orange,All-Season,Medium,High,High,Senior,High,'Low Sales'
Outerwear,'Louis Vuitton','Casual Shirt',M,Orange,All-Season,Medium,Medium,Medium,Teen,Medium,'Low Sales'
'Traditional Wear','Calvin Klein',Jeans,XXL,White,All-Season,Medium,High,High,Teen,Low,'Low Sales'
Tops,GAP,'Polo Shirt',XL,Purple,Winter,Medium,High,Low,Senior,High,'Low Sales'
Athleisure,GAP,'Formal Shirt',M,Red,Summer,Medium,High,Medium,Teen,High,'Low Sales'
Outerwear,Wrangler,Palazzo,S,Blue,Winter,Medium,High,Medium,Adult,High,'Low Sales'
Tops,H&M,Palazzo,XXL,Pink,Winter,Medium,Medium,Low,Teen,Low,'Low Sales'
Athleisure,Wrangler,Saree,XL,Green,Summer,Low,High,Medium,Senior,Medium,'Low Sales'
